CustomerID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
12812,2011-10-26 09:54:00,1,229.64000000000001,45,3,1,1,5,Promising
12814,2011-08-30 12:11:00,1,85.92,102,2,1,1,4,Needs Attention
12815,2011-07-15 10:21:00,2,863.46,148,1,2,3,6,Needs Attention
12816,2011-09-05 12:41:00,2,452.20000000000005,96,2,2,2,6,Needs Attention
12817,2011-03-03 16:28:00,1,126.03999999999999,281,1,1,1,3,Lost
12818,2011-03-23 12:06:00,1,1182.0800000000002,262,1,1,3,5,Lost
12820,2011-12-06 15:12:00,4,942.34,3,4,3,3,10,Loyal
12821,2011-05-09 15:51:00,1,92.72,214,1,1,1,3,Lost
12822,2011-09-30 10:04:00,2,948.88,71,2,2,3,7,Needs Attention
12823,2011-09-26 07:35:00,5,1759.5,75,2,4,4,10,At Risk
12824,2011-10-11 12:49:00,1,397.12,60,2,1,2,5,Needs Attention
12826,2011-12-07 10:25:00,7,1474.72,3,4,4,3,11,Loyal
12827,2011-12-04 12:17:00,3,430.15000000000003,6,4,3,2,9,Loyal
12828,2011-12-07 08:45:00,6,1018.71,3,4,4,3,11,Loyal
12829,2011-01-07 11:13:00,2,293.0,337,1,2,1,4,Needs Attention
12830,2011-11-02 11:54:00,6,6814.64,38,3,4,4,11,Loyal
12831,2011-03-22 13:02:00,1,215.05,262,1,1,1,3,Lost
12832,2011-11-07 13:30:00,2,383.03,32,3,2,2,7,Promising
12833,2011-07-17 13:46:00,1,417.38,145,1,1,2,4,Lost
12834,2011-03-02 09:49:00,1,312.38,283,1,1,2,4,Lost
12836,2011-10-11 15:10:00,4,2612.86,59,2,3,4,9,At Risk
12837,2011-06-19 16:07:00,1,134.1,173,1,1,1,3,Lost
12838,2011-11-06 12:20:00,2,683.13,34,3,2,3,8,Promising
12839,2011-12-07 12:33:00,14,5591.42,3,4,4,4,12,Champions
12840,2011-07-19 09:29:00,4,2726.77,144,1,3,4,8,At Risk
12841,2011-12-05 11:13:00,25,4022.35,5,4,4,4,12,Champions
12842,2011-09-30 15:33:00,2,1118.99,70,2,2,3,7,Needs Attention
12843,2011-10-05 12:09:00,8,1702.26,66,2,4,4,10,At Risk
12844,2011-11-10 13:31:00,2,325.96000000000004,29,3,2,2,7,Promising
12845,2011-03-17 13:34:00,4,354.09,267,1,3,2,6,At Risk
12847,2011-11-17 13:16:00,1,871.54,22,3,1,3,7,Promising
12849,2011-11-08 13:41:00,2,1033.25,31,3,2,3,8,Promising
12851,2011-09-04 12:41:00,1,135.18,97,2,1,1,4,Needs Attention
12852,2011-02-18 08:47:00,1,311.55,295,1,1,2,4,Lost
12853,2011-07-28 11:29:00,6,1957.1000000000001,135,2,4,4,10,At Risk
12854,2011-09-22 12:15:00,3,1324.5,79,2,3,3,8,At Risk
12855,2010-12-02 09:37:00,1,38.1,373,1,1,1,3,Lost
12856,2011-12-02 10:52:00,6,2179.93,8,4,4,4,12,Champions
12857,2011-05-13 10:20:00,2,1106.4,211,1,2,3,6,Needs Attention
12863,2011-10-18 14:15:00,1,521.2,52,2,1,2,5,Needs Attention
12864,2011-07-24 13:03:00,1,147.12,138,2,1,1,4,Needs Attention
12865,2011-11-13 14:31:00,2,1568.23,26,3,2,3,8,Promising
12866,2011-03-01 14:11:00,1,499.12,283,1,1,2,4,Lost
12867,2011-11-13 15:30:00,7,4036.82,26,3,4,4,11,Loyal
12868,2011-06-07 10:42:00,6,1607.0600000000002,186,1,4,3,8,At Risk
12871,2011-09-16 15:07:00,2,380.64,84,2,2,2,6,Needs Attention
12872,2011-01-17 10:52:00,2,599.97,327,1,2,2,5,Needs Attention
12873,2011-03-02 14:58:00,1,374.0,282,1,1,2,4,Lost
12875,2011-07-19 15:30:00,2,343.2300000000001,143,2,2,2,6,Needs Attention
12876,2011-10-13 12:26:00,2,2053.02,58,2,2,4,8,Needs Attention
12877,2011-12-06 10:30:00,12,1535.77,4,4,4,3,11,Loyal
12878,2011-04-17 13:07:00,2,854.99,236,1,2,3,6,Needs Attention
12879,2011-10-26 12:24:00,3,573.22,45,3,3,2,8,Loyal
12881,2011-03-09 11:44:00,1,298.0,276,1,1,1,3,Lost
12882,2011-11-30 16:18:00,2,1463.04,9,4,2,3,9,Promising
12883,2011-11-15 09:32:00,4,703.47,25,3,3,3,9,Loyal
12884,2011-09-12 13:10:00,1,309.05,88,2,1,2,5,Needs Attention
12885,2011-10-07 13:40:00,3,1175.22,63,2,3,3,8,At Risk
12886,2011-10-03 10:09:00,2,1378.4,68,2,2,3,7,Needs Attention
12888,2011-05-09 16:02:00,2,354.12,214,1,2,2,5,Needs Attention
12890,2011-11-15 17:26:00,1,380.46999999999997,24,3,1,2,6,Promising
12891,2011-06-07 12:31:00,3,331.0,186,1,3,2,6,At Risk
12893,2011-11-09 12:34:00,1,188.14,31,3,1,1,5,Promising
12895,2011-10-28 13:51:00,2,372.8,42,3,2,2,7,Promising
12897,2011-05-19 12:13:00,2,216.5,205,1,2,1,4,Needs Attention
12901,2011-12-01 10:07:00,28,17654.54,9,4,4,4,12,Champions
12902,2011-03-20 12:06:00,1,138.68,265,1,1,1,3,Lost
12904,2011-11-21 14:34:00,2,509.58,18,4,2,2,8,Promising
12906,2011-11-28 09:55:00,5,2919.81,12,4,4,4,12,Champions
12908,2011-06-16 15:39:00,2,750.0,176,1,2,3,6,Needs Attention
12909,2011-10-31 12:43:00,5,2178.67,40,3,4,4,11,Loyal
12910,2011-11-16 14:28:00,8,3075.04,23,3,4,4,11,Loyal
12912,2011-12-07 08:55:00,5,1662.3,3,4,4,4,12,Champions
12913,2011-12-05 12:11:00,5,2483.63,5,4,4,4,12,Champions
12915,2011-07-14 11:34:00,2,363.65,149,1,2,2,5,Needs Attention
12916,2011-07-24 10:35:00,4,3006.15,139,2,3,4,9,At Risk
12917,2011-08-03 16:42:00,1,594.0,128,2,1,2,5,Needs Attention
12919,2011-12-01 13:47:00,6,1335.19,8,4,4,3,11,Loyal
12920,2011-11-22 15:05:00,1,164.23,17,4,1,1,6,Promising
12921,2011-11-30 16:22:00,37,16587.09,9,4,4,4,12,Champions
12922,2011-07-01 15:35:00,1,405.38,161,1,1,2,4,Lost
12923,2011-10-06 16:20:00,1,175.72,64,2,1,1,4,Needs Attention
12924,2011-09-12 13:55:00,4,925.75,88,2,3,3,8,At Risk
12925,2011-12-05 11:11:00,2,694.05,5,4,2,3,9,Promising
12928,2011-11-04 14:24:00,5,2062.7000000000003,35,3,4,4,11,Loyal
12929,2011-02-01 12:08:00,1,117.85,312,1,1,1,3,Lost
12930,2011-09-22 15:18:00,2,415.8,78,2,2,2,6,Needs Attention
12931,2011-11-18 12:39:00,15,42055.96,22,3,4,4,11,Loyal
12933,2011-11-15 16:38:00,3,607.53,24,3,3,2,8,Loyal
12935,2011-12-07 17:25:00,7,2160.7,2,4,4,4,12,Champions
12936,2011-11-22 17:32:00,4,1063.9,17,4,3,3,10,Loyal
12937,2011-11-24 15:05:00,4,1504.27,15,4,3,3,10,Loyal
12938,2011-11-14 11:21:00,1,114.14,26,3,1,1,5,Promising
12939,2011-10-06 14:33:00,8,11581.8,64,2,4,4,10,At Risk
12940,2011-10-16 12:09:00,2,913.54,55,2,2,3,7,Needs Attention
12942,2011-07-31 14:39:00,3,683.9,131,2,3,3,8,At Risk
12944,2011-11-04 11:04:00,2,604.51,36,3,2,2,7,Promising
12945,2011-02-24 14:15:00,1,462.95,288,1,1,2,4,Lost
12947,2011-07-19 10:06:00,6,1603.99,144,1,4,3,8,At Risk
12948,2011-11-23 17:10:00,7,2064.95,16,4,4,4,12,Champions
12949,2011-11-09 11:25:00,8,4167.22,31,3,4,4,11,Loyal
12950,2011-12-07 13:17:00,3,1843.0,2,4,3,4,11,Loyal
12951,2011-12-01 12:14:00,6,1064.07,9,4,4,3,11,Loyal
12952,2011-12-04 10:35:00,4,1387.79,6,4,3,3,10,Loyal
12953,2011-11-30 09:24:00,1,329.85,10,4,1,2,7,Promising
12955,2011-12-08 16:29:00,11,4757.16,1,4,4,4,12,Champions
12956,2011-02-06 16:08:00,1,108.07,306,1,1,1,3,Lost
12957,2011-11-30 09:53:00,8,4017.54,10,4,4,4,12,Champions
12962,2011-12-02 15:55:00,2,266.39,7,4,2,1,7,Promising
12963,2011-12-01 12:55:00,8,1856.63,8,4,4,4,12,Champions
12965,2011-09-11 15:31:00,1,771.91,89,2,1,3,6,Needs Attention
12966,2011-11-30 12:38:00,1,160.18,10,4,1,1,6,Promising
12967,2010-12-16 19:10:00,2,1660.9,358,1,2,4,7,Needs Attention
12968,2011-08-19 15:44:00,1,135.95,112,2,1,1,4,Needs Attention
12970,2011-12-02 14:30:00,4,452.24,7,4,3,2,9,Loyal
12971,2011-12-06 12:20:00,86,11189.91,4,4,4,4,12,Champions
12974,2011-05-26 09:33:00,1,144.8,198,1,1,1,3,Lost
12976,2011-05-12 09:55:00,1,738.6,212,1,1,3,5,Lost
12977,2011-07-06 16:40:00,1,39.239999999999995,156,1,1,1,3,Lost
12980,2011-07-05 09:34:00,9,7374.900000000001,158,1,4,4,9,At Risk
12981,2011-11-10 12:00:00,2,372.21999999999997,30,3,2,2,7,Promising
12982,2011-04-11 11:51:00,1,390.54,243,1,1,2,4,Lost
12984,2011-11-21 12:37:00,1,97.5,19,3,1,1,5,Promising
12985,2011-12-09 10:46:00,2,1239.38,1,4,2,3,9,Promising
12987,2011-09-27 12:03:00,2,558.7,74,2,2,2,6,Needs Attention
12988,2011-02-20 14:31:00,1,535.32,292,1,1,2,4,Lost
12989,2011-12-06 15:28:00,15,6924.110000000001,3,4,4,4,12,Champions
12990,2011-11-08 13:01:00,3,409.5,31,3,3,2,8,Loyal
12991,2011-11-16 15:34:00,2,503.76,23,3,2,2,7,Promising
12993,2011-11-16 15:49:00,4,414.76,23,3,3,2,8,Loyal
12994,2011-12-05 15:43:00,3,974.4200000000001,4,4,3,3,10,Loyal
12995,2011-09-15 15:44:00,1,211.32,85,2,1,1,4,Needs Attention
12997,2011-11-17 15:47:00,4,1226.89,22,3,3,3,9,Loyal
12999,2011-05-27 13:24:00,3,455.88,196,1,3,2,6,At Risk
13000,2011-08-25 10:43:00,3,534.85,107,2,3,2,7,At Risk
13001,2011-12-05 14:51:00,13,9818.82,4,4,4,4,12,Champions
13002,2011-01-25 15:18:00,1,120.94999999999999,318,1,1,1,3,Lost
13003,2011-08-26 10:50:00,3,149.05,106,2,3,1,6,At Risk
13004,2011-11-28 11:27:00,18,5655.91,12,4,4,4,12,Champions
13005,2011-06-19 10:53:00,2,513.7,174,1,2,2,5,Needs Attention
13006,2011-10-14 13:49:00,1,81.57,56,2,1,1,4,Needs Attention
13008,2011-01-20 14:24:00,1,229.46999999999997,323,1,1,1,3,Lost
13011,2010-12-02 17:22:00,1,50.550000000000004,372,1,1,1,3,Lost
13012,2011-11-30 13:05:00,8,1661.8400000000001,9,4,4,4,12,Champions
13013,2011-12-08 15:01:00,13,4810.9400000000005,1,4,4,4,12,Champions
13014,2011-11-29 12:27:00,10,3466.2799999999997,11,4,4,4,12,Champions
13015,2011-10-17 13:19:00,5,3346.28,53,2,4,4,10,At Risk
13016,2011-09-27 14:08:00,3,789.89,73,2,3,3,8,At Risk
13017,2011-12-02 15:53:00,1,204.0,7,4,1,1,6,Promising
13018,2011-11-23 13:28:00,28,7277.7,16,4,4,4,12,Champions
13021,2011-12-05 16:37:00,9,2616.38,4,4,4,4,12,Champions
13023,2011-10-06 16:27:00,2,599.9,64,2,2,2,6,Needs Attention
13026,2011-12-08 16:58:00,5,975.36,1,4,4,3,11,Loyal
13027,2011-08-18 09:39:00,6,6912.0,114,2,4,4,10,At Risk
13028,2011-11-17 11:10:00,2,661.3199999999999,23,3,2,2,7,Promising
13029,2011-11-09 09:13:00,3,1247.5,31,3,3,3,9,Loyal
13030,2011-11-28 14:30:00,2,799.48,11,4,2,3,9,Promising
13032,2011-10-18 15:54:00,2,1010.18,52,2,2,3,7,Needs Attention
13033,2010-12-17 14:23:00,1,190.55,357,1,1,1,3,Lost
13034,2011-10-16 12:21:00,2,642.77,55,2,2,2,6,Needs Attention
13035,2011-09-27 08:57:00,2,921.88,74,2,2,3,7,Needs Attention
13037,2011-07-24 15:46:00,3,881.07,138,2,3,3,8,At Risk
13038,2011-09-20 14:37:00,3,908.46,80,2,3,3,8,At Risk
13040,2011-12-01 10:38:00,2,676.99,9,4,2,3,9,Promising
13043,2011-03-11 14:52:00,1,516.42,273,1,1,2,4,Lost
13044,2011-02-21 15:20:00,1,560.47,291,1,1,2,4,Lost
13045,2011-09-01 15:04:00,1,305.28000000000003,99,2,1,1,4,Needs Attention
13046,2011-11-09 08:36:00,2,629.31,31,3,2,2,7,Promising
13047,2011-10-14 11:15:00,9,3232.59,57,2,4,4,10,At Risk
13048,2011-11-25 13:23:00,4,1835.91,14,4,3,4,11,Loyal
13049,2011-10-06 15:31:00,2,656.6800000000001,64,2,2,2,6,Needs Attention
13050,2011-11-25 09:18:00,17,5833.11,15,4,4,4,12,Champions
13052,2011-05-11 14:12:00,1,348.15000000000003,212,1,1,2,4,Lost
13055,2011-09-22 14:26:00,3,1214.41,78,2,3,3,8,At Risk
13058,2011-11-15 12:43:00,3,271.40000000000003,25,3,3,1,7,Loyal
13059,2011-04-04 10:40:00,1,183.4,250,1,1,1,3,Lost
13060,2011-03-31 11:37:00,1,307.53,254,1,1,2,4,Lost
13061,2011-09-28 16:04:00,1,248.61,72,2,1,1,4,Needs Attention
13062,2011-06-01 15:12:00,1,346.98,191,1,1,2,4,Lost
13064,2011-11-27 12:31:00,4,1119.49,13,4,3,3,10,Loyal
13065,2010-12-01 16:52:00,1,205.86,373,1,1,1,3,Lost
13066,2011-11-15 12:57:00,2,470.8,24,3,2,2,7,Promising
13067,2011-09-18 13:38:00,1,115.46000000000001,82,2,1,1,4,Needs Attention
13068,2011-11-29 15:00:00,2,344.0,10,4,2,2,8,Promising
13069,2011-12-09 08:39:00,24,4436.12,1,4,4,4,12,Champions
13070,2011-05-31 13:45:00,1,228.8,192,1,1,1,3,Lost
13072,2011-03-18 08:12:00,1,177.15,267,1,1,1,3,Lost
13075,2011-08-02 10:19:00,1,919.61,130,2,1,3,6,Needs Attention
13077,2011-12-08 19:24:00,4,729.27,1,4,3,3,10,Loyal
13078,2011-12-06 15:36:00,26,12627.94,3,4,4,4,12,Champions
13079,2011-12-05 16:53:00,5,220.10000000000002,4,4,4,1,9,Loyal
13080,2011-06-13 14:59:00,1,58.08,179,1,1,1,3,Lost
13081,2011-11-28 10:54:00,11,28337.38,12,4,4,4,12,Champions
13082,2011-08-05 16:16:00,9,3613.63,126,2,4,4,10,At Risk
13083,2011-12-05 15:01:00,2,303.75,4,4,2,1,7,Promising
13085,2011-07-05 12:11:00,2,416.08000000000004,158,1,2,2,5,Needs Attention
13089,2011-12-07 09:02:00,97,58825.83,3,4,4,4,12,Champions
13090,2011-12-01 12:39:00,13,8895.82,9,4,4,4,12,Champions
13091,2011-11-11 15:54:00,1,345.82,28,3,1,2,6,Promising
13092,2011-09-30 11:18:00,5,477.83,71,2,4,2,8,At Risk
13093,2011-03-09 12:14:00,8,7832.47,276,1,4,4,9,At Risk
13094,2011-11-18 14:07:00,12,1927.3200000000002,21,3,4,4,11,Loyal
13095,2011-09-30 12:03:00,1,74.39999999999999,71,2,1,1,4,Needs Attention
13097,2011-11-07 10:43:00,10,6010.42,33,3,4,4,11,Loyal
13098,2011-12-08 14:14:00,28,28882.44,1,4,4,4,12,Champions
13099,2011-09-01 17:40:00,1,207.35999999999999,99,2,1,1,4,Needs Attention
13101,2011-04-19 14:37:00,1,101.19,234,1,1,1,3,Lost
13102,2011-12-08 12:52:00,24,6424.09,1,4,4,4,12,Champions
13103,2011-10-31 09:38:00,1,243.94,40,3,1,1,5,Promising
13104,2011-12-06 13:10:00,6,1098.48,3,4,4,3,11,Loyal
13106,2011-07-29 15:12:00,1,76.5,133,2,1,1,4,Needs Attention
13107,2011-10-26 14:52:00,4,1531.6200000000001,44,3,3,3,9,Loyal
13108,2010-12-02 10:35:00,1,350.06,373,1,1,2,4,Lost
13109,2011-10-11 10:16:00,2,786.54,60,2,2,3,7,Needs Attention
13110,2011-11-08 14:30:00,7,1488.67,31,3,4,3,10,Loyal
13113,2011-12-09 12:49:00,24,12245.960000000001,1,4,4,4,12,Champions
13115,2011-11-28 12:38:00,4,2294.78,12,4,3,4,11,Loyal
13116,2011-07-24 14:33:00,1,501.14,138,2,1,2,5,Needs Attention
13117,2011-11-18 12:02:00,8,984.91,22,3,4,3,10,Loyal
13118,2011-11-20 12:46:00,5,1197.81,20,3,4,3,10,Loyal
13120,2011-04-15 10:19:00,1,30.599999999999998,239,1,1,1,3,Lost
13121,2011-03-15 16:47:00,1,283.73,269,1,1,1,3,Lost
13122,2011-09-06 15:53:00,2,922.39,94,2,2,3,7,Needs Attention
13124,2011-09-11 12:45:00,3,3866.33,90,2,3,4,9,At Risk
13126,2011-12-05 10:00:00,8,2099.64,5,4,4,4,12,Champions
13127,2011-09-23 10:26:00,1,259.17,78,2,1,1,4,Needs Attention
13130,2011-09-06 15:30:00,1,64.0,94,2,1,1,4,Needs Attention
13131,2011-11-16 13:21:00,3,1073.3,23,3,3,3,9,Loyal
13132,2011-03-23 12:44:00,1,77.3,262,1,1,1,3,Lost
13133,2011-03-11 10:31:00,2,109.8,274,1,2,1,4,Needs Attention
13134,2011-09-15 10:35:00,4,1793.58,86,2,3,4,9,At Risk
13135,2011-05-27 10:52:00,1,3096.0,197,1,1,4,6,Lost
13136,2011-10-14 13:41:00,5,2607.61,56,2,4,4,10,At Risk
13137,2011-11-29 12:09:00,8,3650.41,11,4,4,4,12,Champions
13138,2011-11-17 16:51:00,6,962.39,22,3,4,3,10,Loyal
13139,2011-11-23 13:54:00,7,5064.94,16,4,4,4,12,Champions
13140,2011-08-23 15:33:00,3,423.72,108,2,3,2,7,At Risk
13141,2011-09-16 09:54:00,5,2388.75,85,2,4,4,10,At Risk
13142,2011-11-20 16:07:00,1,307.09,19,3,1,2,6,Promising
13144,2011-01-11 11:15:00,1,110.95,333,1,1,1,3,Lost
13145,2011-10-31 12:45:00,4,618.52,40,3,3,2,8,Loyal
13146,2011-11-13 15:29:00,1,228.91,26,3,1,1,5,Promising
13147,2011-11-29 13:59:00,4,712.8000000000001,10,4,3,3,10,Loyal
13148,2011-11-10 15:23:00,12,3707.12,29,3,4,4,11,Loyal
13149,2011-11-25 13:09:00,4,1676.06,14,4,3,4,11,Loyal
13151,2011-02-17 12:29:00,1,1257.8700000000001,296,1,1,3,5,Lost
13153,2011-12-04 12:14:00,1,486.22,6,4,1,2,7,Promising
13155,2011-11-06 15:41:00,4,971.76,33,3,3,3,9,Loyal
13157,2011-10-21 13:50:00,4,1741.22,49,3,3,4,10,Loyal
13158,2011-09-06 11:58:00,4,1201.06,95,2,3,3,8,At Risk
13159,2011-12-01 11:20:00,4,1437.85,9,4,3,3,10,Loyal
13160,2011-11-17 13:07:00,1,91.8,22,3,1,1,5,Promising
13161,2011-01-30 14:03:00,1,112.75,313,1,1,1,3,Lost
13162,2011-08-09 15:59:00,4,1688.29,122,2,3,4,9,At Risk
13165,2011-10-24 15:05:00,2,1021.48,46,3,2,3,8,Promising
13166,2011-03-01 15:16:00,1,417.2,283,1,1,2,4,Lost
13167,2011-11-21 12:24:00,4,779.33,19,3,3,3,9,Loyal
13168,2011-11-03 12:56:00,4,1319.19,36,3,3,3,9,Loyal
13169,2011-10-07 12:11:00,2,712.88,64,2,2,3,7,Needs Attention
13170,2011-11-13 12:19:00,1,116.00999999999999,27,3,1,1,5,Promising
13171,2011-11-18 10:27:00,3,468.41,22,3,3,2,8,Loyal
13173,2011-12-05 15:51:00,2,353.65,4,4,2,2,8,Promising
13174,2011-11-23 14:35:00,3,2813.03,16,4,3,4,11,Loyal
13176,2011-10-24 15:43:00,1,492.84,46,3,1,2,6,Promising
13177,2011-10-06 09:56:00,1,282.45,65,2,1,1,4,Needs Attention
13178,2011-11-13 16:14:00,11,5725.47,26,3,4,4,11,Loyal
13182,2011-10-25 13:46:00,1,121.18,45,3,1,1,5,Promising
13183,2011-12-02 10:30:00,9,3957.78,8,4,4,4,12,Champions
13184,2011-11-25 12:02:00,10,1700.29,15,4,4,4,12,Champions
13185,2011-03-17 11:56:00,1,71.4,268,1,1,1,3,Lost
13186,2011-10-31 11:40:00,3,1575.89,40,3,3,3,9,Loyal
13187,2011-01-06 18:57:00,1,236.02,337,1,1,1,3,Lost
13188,2011-11-28 15:28:00,1,114.60000000000001,11,4,1,1,6,Promising
13189,2011-11-21 10:39:00,2,260.68,19,3,2,1,6,Promising
13192,2011-09-05 14:13:00,2,911.94,95,2,2,3,7,Needs Attention
13193,2011-10-09 14:30:00,1,117.88,61,2,1,1,4,Needs Attention
13194,2011-07-27 09:01:00,1,60.7,136,2,1,1,4,Needs Attention
13196,2011-11-28 13:54:00,4,1797.78,11,4,3,4,11,Loyal
13198,2011-11-29 15:17:00,6,3401.2400000000002,10,4,4,4,12,Champions
13199,2011-12-06 12:30:00,37,9802.12,4,4,4,4,12,Champions
13200,2011-11-20 15:35:00,4,870.09,19,3,3,3,9,Loyal
13203,2011-11-30 10:45:00,4,869.46,10,4,3,3,10,Loyal
13207,2011-11-24 14:52:00,2,250.26000000000002,15,4,2,1,7,Promising
13208,2011-10-11 16:25:00,5,1199.42,59,2,4,3,9,At Risk
13209,2011-11-09 13:54:00,8,5891.61,30,3,4,4,11,Loyal
13210,2011-09-07 08:18:00,1,353.48,94,2,1,2,5,Needs Attention
13211,2011-11-29 14:43:00,3,1197.42,10,4,3,3,10,Loyal
13212,2011-11-20 12:40:00,3,788.08,20,3,3,3,9,Loyal
13213,2011-10-14 11:42:00,5,1520.58,57,2,4,3,9,At Risk
13216,2011-03-17 12:18:00,1,333.74,268,1,1,2,4,Lost
13217,2011-08-09 15:32:00,3,533.98,122,2,3,2,7,At Risk
13218,2011-08-04 16:59:00,1,62.63999999999999,127,2,1,1,4,Needs Attention
13220,2011-09-22 13:38:00,4,819.2900000000001,78,2,3,3,8,At Risk
13221,2011-04-13 16:58:00,2,844.86,240,1,2,3,6,Needs Attention
13223,2011-05-23 13:03:00,2,163.20000000000002,200,1,2,1,4,Needs Attention
13224,2011-10-10 14:55:00,2,2152.95,60,2,2,4,8,Needs Attention
13225,2011-12-06 13:29:00,7,6463.84,3,4,4,4,12,Champions
13226,2011-03-11 14:35:00,1,108.21000000000001,273,1,1,1,3,Lost
13227,2011-05-22 11:47:00,1,257.7,202,1,1,1,3,Lost
13228,2011-09-19 14:28:00,1,358.0,81,2,1,2,5,Needs Attention
13229,2011-04-28 12:07:00,1,160.95,226,1,1,1,3,Lost
13230,2011-12-05 16:03:00,14,2806.97,4,4,4,4,12,Champions
13232,2011-11-27 10:39:00,7,1357.0,13,4,4,3,11,Loyal
13233,2011-09-26 13:25:00,2,605.12,74,2,2,2,6,Needs Attention
13235,2011-05-11 17:13:00,1,1031.07,212,1,1,3,5,Lost
13236,2011-11-15 12:50:00,2,744.85,25,3,2,3,8,Promising
13238,2011-11-22 15:37:00,4,700.73,17,4,3,3,10,Loyal
13239,2011-03-23 10:25:00,1,329.56,262,1,1,2,4,Lost
13240,2011-09-04 14:08:00,4,648.7,96,2,3,2,7,At Risk
13242,2011-08-19 12:53:00,3,270.40000000000003,112,2,3,1,6,At Risk
13243,2011-05-20 13:14:00,1,600.07,203,1,1,2,4,Lost
13244,2011-09-08 11:46:00,1,121.74000000000001,93,2,1,1,4,Needs Attention
13245,2011-10-20 11:40:00,1,430.5,51,3,1,2,6,Promising
13246,2011-11-21 16:50:00,6,1987.3,18,4,4,4,12,Champions
13247,2011-11-22 10:59:00,4,501.12,18,4,3,2,9,Loyal
13248,2011-08-07 12:40:00,2,465.68,125,2,2,2,6,Needs Attention
13249,2011-09-08 13:26:00,3,711.41,92,2,3,3,8,At Risk
13253,2011-07-06 10:09:00,2,1030.4,157,1,2,3,6,Needs Attention
13255,2011-11-30 13:14:00,2,399.51,9,4,2,2,8,Promising
13258,2011-11-28 09:31:00,3,698.58,12,4,3,3,10,Loyal
13259,2011-10-09 10:48:00,1,292.32,62,2,1,1,4,Needs Attention
13260,2011-10-09 13:21:00,1,557.62,61,2,1,2,5,Needs Attention
13261,2011-03-16 12:22:00,2,944.1,269,1,2,3,6,Needs Attention
13262,2011-03-21 15:06:00,1,200.29,263,1,1,1,3,Lost
13263,2011-12-08 13:59:00,34,7428.85,1,4,4,4,12,Champions
13265,2011-10-17 15:02:00,5,2107.66,53,2,4,4,10,At Risk
13266,2011-11-28 14:39:00,12,3834.2599999999998,11,4,4,4,12,Champions
13267,2011-12-07 11:12:00,19,4521.49,3,4,4,4,12,Champions
13268,2011-11-22 11:34:00,10,3192.65,18,4,4,4,12,Champions
13269,2011-12-08 14:53:00,15,5346.2300000000005,1,4,4,4,12,Champions
13270,2010-12-08 14:53:00,1,590.0,366,1,1,2,4,Lost
13271,2011-11-02 14:31:00,1,217.38,37,3,1,1,5,Promising
13272,2011-11-08 14:00:00,2,276.56,31,3,2,1,6,Promising
13273,2011-08-18 14:02:00,1,138.98,113,2,1,1,4,Needs Attention
13276,2011-10-07 12:44:00,2,590.9300000000001,64,2,2,2,6,Needs Attention
13277,2011-11-24 09:21:00,4,258.4,16,4,3,1,8,Loyal
13278,2011-10-30 11:49:00,1,542.73,41,3,1,2,6,Promising
13279,2011-09-22 17:24:00,1,137.75,78,2,1,1,4,Needs Attention
13280,2011-08-09 13:14:00,3,814.86,122,2,3,3,8,At Risk
13282,2011-11-21 15:33:00,3,1132.14,18,4,3,3,10,Loyal
13283,2011-10-11 09:50:00,2,93.66,60,2,2,1,5,Needs Attention
13284,2011-01-13 09:23:00,1,201.19,331,1,1,1,3,Lost
13285,2011-11-16 13:19:00,4,2709.12,23,3,3,4,10,Loyal
13291,2011-07-07 10:36:00,1,361.11,156,1,1,2,4,Lost
13292,2011-11-01 10:04:00,2,578.9399999999999,39,3,2,2,7,Promising
13294,2011-06-03 08:54:00,2,873.74,190,1,2,3,6,Needs Attention
13295,2010-12-15 11:21:00,1,201.20000000000002,360,1,1,1,3,Lost
13296,2011-07-25 13:46:00,1,87.4,137,2,1,1,4,Needs Attention
13297,2011-12-02 09:32:00,4,2089.85,8,4,3,4,11,Loyal
13298,2011-12-08 13:11:00,1,360.0,1,4,1,2,7,Promising
13299,2011-03-16 12:55:00,1,142.5,268,1,1,1,3,Lost
13300,2011-06-23 13:09:00,1,371.89,169,1,1,2,4,Lost
13301,2011-08-28 11:25:00,4,600.19,104,2,3,2,7,At Risk
13302,2011-07-07 17:56:00,1,63.75,155,1,1,1,3,Lost
13304,2010-12-23 14:35:00,1,300.42,351,1,1,1,3,Lost
13305,2011-12-05 15:15:00,10,2000.86,4,4,4,4,12,Champions
13307,2011-08-11 17:14:00,1,15.0,120,2,1,1,4,Needs Attention
13308,2011-11-17 09:31:00,3,1385.51,23,3,3,3,9,Loyal
13309,2011-12-02 16:34:00,5,1456.79,7,4,4,3,11,Loyal
13310,2011-11-11 17:23:00,3,1132.03,28,3,3,3,9,Loyal
13311,2011-12-05 12:55:00,2,598.57,4,4,2,2,8,Promising
13313,2011-11-17 16:48:00,5,1555.32,22,3,4,3,10,Loyal
13314,2011-12-08 12:29:00,3,775.94,2,4,3,3,10,Loyal
13316,2011-11-02 13:40:00,4,5977.7300000000005,37,3,3,4,10,Loyal
13317,2011-10-04 13:35:00,6,2273.68,66,2,4,4,10,At Risk
13318,2011-12-08 18:51:00,3,640.76,1,4,3,2,9,Loyal
13319,2011-12-04 13:34:00,26,10845.550000000001,5,4,4,4,12,Champions
